"SMILES","Molecular Weight","Polar Area","Complexity","XLogP","Heavy Atom Count","H-Bond Donor Count","H-Bond Acceptor Count","Rotatable Bond Count","Exact Mass","Monoisotopic Mass","Charge","Covalent Unit Count","Isotopic Atom Count","Total Atom Stereo Count","Defined Atom Stereo Count","Undefined Atom Stereo Count","Total Bond Stereo Count","Defined Bond Stereo Count","B","Br","C","Cl","F","H","I","N","Na","O","P","S","Si"
"CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I",546.1,50.4,432,6.5,24,1,3,5,545.919,545.919,0,1,0,0,0,0,0,0,0,0,19,0,0,16,2,0,0,3,0,0,0
"C1(=C(C(=C(C(=C1F)F)C(=O)O)F)F)C(=O)O",238.09,74.6,264,1.4,16,2,8,2,237.989,237.989,0,1,0,0,0,0,0,0,0,0,8,0,4,2,0,0,0,4,0,0,0
"C[C@@H](C1=CC(=CC=C1)O)N(C)C",165.23,23.5,136,1.8,12,1,2,2,165.115,165.115,0,1,0,1,1,0,0,0,0,0,10,0,0,15,0,1,0,1,0,0,0
"COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]",375.68,81.4,499,3.4,25,0,8,4,375.012,375.012,0,1,0,0,0,0,0,0,0,0,15,1,3,9,0,1,0,5,0,0,0
"C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)C(F)(F)F)N)Cl)C(F)(F)F",389.08,67.6,506,4.6,24,1,9,1,387.972,387.972,0,1,0,0,0,0,0,0,0,0,12,2,6,4,0,4,0,0,0,0,0
"C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C",347.5,30,676,4.6,26,0,2,1,347.225,347.225,0,1,0,5,5,0,0,0,0,0,24,0,0,29,0,1,0,1,0,0,0
"CN1C(=O)C(=C(C=N1)N)Cl",159.57,58.7,233,-0.2,10,1,3,0,159.02,159.02,0,1,0,0,0,0,0,0,0,0,5,1,0,6,0,3,0,1,0,0,0
"C/C(=N/O)/SC",105.16,57.9,61.8,0.9,6,1,3,1,105.025,105.025,0,1,0,0,0,0,1,1,0,0,3,0,0,7,0,1,0,1,0,1,0
"COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCNCC3)N)OC",289.33,85.5,339,1,21,2,7,3,289.154,289.154,0,1,0,0,0,0,0,0,0,0,14,0,0,19,0,5,0,2,0,0,0
"COC1=C(C=CC(=C1)O)OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O",422.5,96,538,3.8,31,4,6,10,422.184,422.184,0,1,0,1,0,1,0,0,0,0,24,0,0,26,0,2,0,5,0,0,0
"CC(C)(C)C1=CC=C(C=C1)CC(=O)O",192.25,37.3,195,3.2,14,1,2,3,192.115,192.115,0,1,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,2,0,0,0
"CC1=C(C(=O)OC2=C1C=CC(=C2)O)Cl",210.61,46.5,298,2.3,14,1,3,0,210.008,210.008,0,1,0,0,0,0,0,0,0,0,10,1,0,7,0,0,0,3,0,0,0
"C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])S(=O)(=O)N",263.19,180,394,-0.4,17,2,8,1,262.985,262.985,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,7,0,1,0
"CC(CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C)O",280.32,78.7,390,0.7,20,1,4,5,280.154,280.154,0,1,0,1,0,1,0,0,0,0,13,0,0,20,0,4,0,3,0,0,0
"C1=CC(=CC=C1C(=O)NCC(=O)O)Cl",213.62,66.4,224,0.4,14,2,3,3,213.019,213.019,0,1,0,0,0,0,0,0,0,0,9,1,0,8,0,1,0,3,0,0,0
"CC1=CC(=C(C=C1)C)C2=C(C3(CCC(CC3)OC)NC2=O)O",301.4,58.6,477,2.4,22,2,3,2,301.168,301.168,0,1,0,0,0,0,0,0,0,0,18,0,0,23,0,1,0,3,0,0,0
"C1=NNC(=N1)S(=O)(=O)N",148.15,110,181,-1.1,9,2,5,1,148.005,148.005,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,2,0,1,0
"C1=CC(=CC=C1CO)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F",397.4,107,595,2.2,27,2,8,4,397.071,397.071,0,1,0,0,0,0,0,0,0,0,17,0,3,14,0,3,0,3,0,1,0
"CNC1=NC(=O)N(C(=O)N1C)C2CCC(CC2)O",254.29,85.2,388,-0.1,18,2,3,2,254.138,254.138,0,1,0,0,0,0,0,0,0,0,11,0,0,18,0,4,0,3,0,0,0
"CCCSP(=O)(O)OCC",184.2,71.8,128,0.6,10,1,4,5,184.032,184.032,0,1,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,3,1,1,0
"CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)O)O",525.6,112,877,1.7,39,3,7,7,525.238,525.238,0,1,0,0,0,0,0,0,0,0,30,0,0,31,0,5,0,4,0,0,0
"CCC1=CC=CC(=C1NC(=O)C(=O)O)C",207.23,66.4,252,1.4,15,2,3,3,207.09,207.09,0,1,0,0,0,0,0,0,0,0,11,0,0,13,0,1,0,3,0,0,0
"C1=CC(=CC=C1CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl)O",380.8,110,444,1.7,26,5,6,4,380.103,380.103,0,1,0,5,5,0,0,0,0,0,19,1,0,21,0,0,0,6,0,0,0
"CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCC(NC4=O)O)O",644.8,140,974,5.4,47,5,6,15,644.357,644.357,0,1,0,5,4,1,0,0,0,0,37,0,0,48,0,4,0,6,0,0,0
"CC1=C(C(=C(C(=C1F)F)C(=O)O)F)F",208.11,37.3,219,2.2,14,1,6,1,208.015,208.015,0,1,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,2,0,0,0
"CC1=CN=C(C=N1)C(=O)O",138.12,63.1,138,0.4,10,1,4,1,138.043,138.043,0,1,0,0,0,0,0,0,0,0,6,0,0,6,0,2,0,2,0,0,0
"C1=CC(=CC=C1C(=O)CCC(=O)O)F",196.17,54.4,219,1.5,14,1,4,4,196.054,196.054,0,1,0,0,0,0,0,0,0,0,10,0,1,9,0,0,0,3,0,0,0
"C1=CC=C(C=C1)CCC(=O)C2=CC=CC=C2O",226.27,37.3,243,4,17,1,2,4,226.099,226.099,0,1,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,2,0,0,0
"CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)O)O",273.33,52.9,426,1.5,20,2,4,0,273.136,273.136,0,1,0,3,3,0,0,0,0,0,16,0,0,19,0,1,0,3,0,0,0
"C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)C#N)N",531.2,290,941,-5.3,33,7,17,8,530.996,530.996,0,1,0,4,4,0,0,0,0,0,12,0,0,16,0,5,0,13,3,0,0
"C1=C(C(=C(C(=C1Cl)Cl)C(=O)N)Cl)C(=O)O",268.5,80.4,286,2.2,15,2,3,2,266.926,266.926,0,1,0,0,0,0,0,0,0,0,8,3,0,4,0,1,0,3,0,0,0
"C1[C@H]2[C@H](CO[C@@H]2C3=CC(=C(C=C3)O)O)[C@H](O1)C4=CC(=C(C=C4)O)O",330.3,99.4,405,1.6,24,4,6,2,330.11,330.11,0,1,0,4,4,0,0,0,0,0,18,0,0,18,0,0,0,6,0,0,0
"C1=CC(=NC(=C1)Br)N",173.01,38.9,76.8,1.5,8,1,2,0,171.964,171.964,0,1,0,0,0,0,0,0,0,1,5,0,0,5,0,2,0,0,0,0,0
"C1CN(CCN1)C2=NSC3=CC=CC=C32",219.31,56.4,218,2.1,15,1,4,1,219.083,219.083,0,1,0,0,0,0,0,0,0,0,11,0,0,13,0,3,0,0,0,1,0
"CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)O",268.21,79.8,395,1.6,17,1,7,2,268.002,268.002,0,1,0,0,0,0,0,0,0,0,9,0,3,7,0,0,0,4,0,1,0
"CN1CC[C@@]23C=C[C@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O",287.35,41.9,440,1.8,21,1,4,1,287.152,287.152,0,1,0,3,3,0,0,0,0,0,17,0,0,21,0,1,0,3,0,0,0
"CC(C)C[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@H]1O)OC)OC",319.4,41.9,389,3.2,23,1,4,4,319.215,319.215,0,1,0,3,3,0,0,0,0,0,19,0,0,29,0,1,0,3,0,0,0
"CN(C)C1=NC(=NC(=N1)N)OCC(F)(F)F",237.18,77.2,225,1.5,16,1,9,3,237.084,237.084,0,1,0,0,0,0,0,0,0,0,7,0,3,10,0,5,0,1,0,0,0
"C1[C@H](C2=CC=CC=C2N(C3=CC=CC=C31)C(=O)N)O",254.28,66.6,347,1.4,19,2,2,0,254.106,254.106,0,1,0,1,1,0,0,0,0,0,15,0,0,14,0,2,0,2,0,0,0
"C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OS(=O)(=O)O",352.4,92.2,585,2.1,24,2,5,2,352.134,352.134,0,1,0,5,5,0,0,0,0,0,18,0,0,24,0,0,0,5,0,1,0
"CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N",325.6,55.6,282,3.8,19,1,2,6,324.02,324.02,0,1,0,0,0,0,0,0,0,0,12,3,0,15,0,2,0,2,0,0,0
"CC1=CC(=C(C=C1)C)C2(C(=O)C3(CCC(CC3)OC)NC2=O)O",317.4,75.6,497,1.9,23,2,4,2,317.163,317.163,0,1,0,1,0,1,0,0,0,0,18,0,0,23,0,1,0,4,0,0,0
"CC(C)(C1=CC=C(C=C1)C(=O)OC)C(=O)OC",236.26,52.6,288,2.5,17,0,4,5,236.105,236.105,0,1,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,4,0,0,0
"C1CC2=CC=CC=C2C1O",134.17,20.2,122,1.5,10,1,1,0,134.073,134.073,0,1,0,1,0,1,0,0,0,0,9,0,0,10,0,0,0,1,0,0,0
"CN1C=C(C(=N1)C(F)(F)F)C(=O)O",194.11,55.1,218,0.7,13,1,6,1,194.03,194.03,0,1,0,0,0,0,0,0,0,0,6,0,3,5,0,2,0,2,0,0,0
"C1=CC(=O)NC(=C1)C(F)(F)F",163.1,29.1,239,1.1,11,1,4,0,163.024,163.024,0,1,0,0,0,0,0,0,0,0,6,0,3,4,0,1,0,1,0,0,0
"C1=CC(=CC=C1CC(=O)O)F",154.14,37.3,139,1.6,11,1,3,2,154.043,154.043,0,1,0,0,0,0,0,0,0,0,8,0,1,7,0,0,0,2,0,0,0
"C1=CC2=C(C=C1F)SC(=O)N2",169.18,54.4,187,1.9,11,1,3,0,169,169,0,1,0,0,0,0,0,0,0,0,7,0,1,4,0,1,0,1,0,1,0
"CCOC1=C(C=C(C=C1)C(=O)O)OC",196.2,55.8,193,2,14,1,4,4,196.074,196.074,0,1,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,4,0,0,0
"CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2",232.32,41.1,257,2.3,17,2,2,2,232.158,232.158,0,1,0,1,0,1,0,0,0,0,14,0,0,20,0,2,0,1,0,0,0
"CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C=O)Cl",420.9,89.4,546,4.9,30,1,5,8,420.147,420.147,0,1,0,0,0,0,0,0,0,0,22,1,0,21,0,6,0,1,0,0,0
"COC1=C2C3=C(CNCC[C@]34C=C[C@@H](C[C@@H]4O2)O)C=C1",273.33,50.7,413,1.4,20,2,4,1,273.136,273.136,0,1,0,3,3,0,0,0,0,0,16,0,0,19,0,1,0,3,0,0,0
"CC1=NN=C(C(=O)N1)C2=CC=CC=C2",187.2,53.8,300,1,14,1,3,1,187.075,187.075,0,1,0,0,0,0,0,0,0,0,10,0,0,9,0,3,0,1,0,0,0
"C1CC1N2C3=C(C=CC=N3)C(=O)NC4=C(C=CN=C42)CO",282.3,78.4,414,0.7,21,2,5,2,282.112,282.112,0,1,0,0,0,0,0,0,0,0,15,0,0,14,0,4,0,2,0,0,0
"C1CCN(CC1)C2(CCC(CC2)O)C3=CC=CC=C3",259.399,23.5,271,2.5,19,1,2,2,259.194,259.194,0,1,0,0,0,0,0,0,0,0,17,0,0,25,0,1,0,1,0,0,0
"CNCC/C=C\1/C2=CC=CC=C2CC(C3=CC=CC=C31)O",279.4,32.299,365,3.4,21,2,2,3,279.162,279.162,0,1,0,1,0,1,1,1,0,0,19,0,0,21,0,1,0,1,0,0,0
"CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)O",389.4,115,631,3.4,29,1,8,7,389.101,389.101,0,1,0,0,0,0,1,1,0,0,21,0,0,15,0,3,0,5,0,0,0
"CCCN1C(=O)C2=CC=CC=C2NC1=O",204.22,49.4,278,1.5,15,1,2,2,204.09,204.09,0,1,0,0,0,0,0,0,0,0,11,0,0,12,0,2,0,2,0,0,0
"C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)/C)OC)OC(=O)N)\C)C)O)OC",545.6,180,1130,1.3,39,4,9,4,545.274,545.274,0,1,0,6,6,0,3,3,0,0,28,0,0,39,0,3,0,8,0,0,0
"C1=CC(=CC=C1C(=O)O)C(F)(F)F",190.12,37.3,192,3.1,13,1,5,1,190.024,190.024,0,1,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,2,0,0,0
"C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2)O)O)O",258.269,77.8,297,3,19,3,4,4,258.089,258.089,0,1,0,0,0,0,0,0,0,0,15,0,0,14,0,0,0,4,0,0,0
"C1CC1C(=C2C(=O)CC(CC2=O)C(=O)O)O",224.21,91.7,383,0.2,16,2,5,2,224.068,224.068,0,1,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,5,0,0,0
"C1=CC(=CC=C1C(C2=CC=C(C=C2)Br)(C(=O)O)O)Br",386.03,57.5,297,3.7,19,2,3,3,385.898,383.9,0,1,0,0,0,0,0,0,0,2,14,0,0,10,0,0,0,3,0,0,0
"C1=NN(C=N1)CO",99.09,50.9,58.1,-0.6,7,1,3,1,99.0433,99.0433,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,1,0,0,0
"CC(CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)O",357.4,42.2,507,5,27,1,2,6,357.173,357.173,0,1,0,1,0,1,0,0,0,0,24,0,0,23,0,1,0,2,0,0,0
"CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCC(=O)NC4=O)O",642.8,137,1020,5.3,47,4,6,15,642.342,642.342,0,1,0,4,4,0,0,0,0,0,37,0,0,46,0,4,0,6,0,0,0
"CO/C=C(/C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)\C(=O)OC",367.3,57.7,495,3.6,26,0,8,7,367.103,367.103,0,1,0,0,0,0,1,1,0,0,18,0,3,16,0,1,0,4,0,0,0
"C[C@]1(CC[C@H](O1)C(C)(C)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)O)C",476.7,69.9,823,5.9,34,3,4,2,476.387,476.387,0,1,0,11,11,0,0,0,0,0,30,0,0,52,0,0,0,4,0,0,0
"CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C",873.1,170,1730,3.8,62,3,14,8,872.492,872.492,0,1,0,20,0,20,3,0,0,0,48,0,0,72,0,0,0,14,0,0,0
"CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/CO)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C",1218.6,299,2350,6.3,86,6,13,16,1217.84,1217.84,0,1,0,12,12,0,1,1,0,0,62,0,0,111,0,11,0,13,0,0,0
"CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)(C)O)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C",1218.6,299,2380,6.1,86,6,13,15,1217.84,1217.84,0,1,0,12,12,0,1,1,0,0,62,0,0,111,0,11,0,13,0,0,0
"CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CCCCCO)C",327.5,42.2,456,4.1,24,1,2,7,327.22,327.22,0,1,0,0,0,0,0,0,0,0,21,0,0,29,0,1,0,2,0,0,0
"CC(C)(C)NC1=NC(=O)NC(=O)N1",184.2,82.6,277,-0.1,13,3,2,2,184.096,184.096,0,1,0,0,0,0,0,0,0,0,7,0,0,12,0,4,0,2,0,0,0
"C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)CO)O)F",260.22,99.1,415,-1.1,18,3,6,2,260.081,260.081,0,1,0,4,4,0,0,0,0,0,10,0,1,13,0,2,0,5,0,0,0
"C1=CC(=CC=C1C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)C(=O)O",411.4,124,666,2.6,28,2,9,4,411.05,411.05,0,1,0,0,0,0,0,0,0,0,17,0,3,12,0,3,0,4,0,1,0
"COC1=C(C=C2C(=C1)CC(C2=O)CC3CCNCC3)OC",289.4,47.6,367,2.3,21,1,4,4,289.168,289.168,0,1,0,1,0,1,0,0,0,0,17,0,0,23,0,1,0,3,0,0,0
"CNCC1=CN=C(C=C1)Cl",156.61,24.9,97.6,1.2,10,1,2,2,156.045,156.045,0,1,0,0,0,0,0,0,0,0,7,1,0,9,0,2,0,0,0,0,0
"CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)O",521,182,836,-0.8,35,4,9,5,520.13,520.13,0,1,0,3,3,0,0,0,0,0,22,1,0,25,0,6,0,5,0,1,0
"CCC1=CC=CC(=C1N[C@@H](C)C(=O)O)C",207.27,49.3,218,3.1,15,2,3,4,207.126,207.126,0,1,0,1,1,0,0,0,0,0,12,0,0,17,0,1,0,2,0,0,0
"C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)C2=CC=CC=C2)CP(=O)([C@H](C)N)O",418.4,130,600,-0.9,29,4,6,9,418.166,418.166,0,1,0,3,3,0,0,0,0,0,21,0,0,27,0,2,0,5,1,0,0
"CC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl",721.6,121,1150,4.5,50,1,10,11,720.234,720.234,0,1,0,4,0,4,0,0,0,0,35,2,0,38,0,8,0,5,0,0,0
"CC(C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC)O",428.5,68,548,3.9,31,1,7,8,428.211,428.211,0,1,0,1,0,1,0,0,0,0,24,0,1,29,0,2,0,4,0,0,0
"CCC1=CC=CC(=C1NC(=O)CO)C",193.24,49.3,194,0.8,14,2,2,3,193.11,193.11,0,1,0,0,0,0,0,0,0,0,11,0,0,15,0,1,0,2,0,0,0
"C1=CC=C(C(=C1)C#N)OC2=CC(=O)NC=N2",213.19,74.5,391,0.7,16,1,4,2,213.054,213.054,0,1,0,0,0,0,0,0,0,0,11,0,0,7,0,3,0,2,0,0,0
"C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)O)C(F)(F)F",281.23,49.3,346,2.6,20,2,5,2,281.066,281.066,0,1,0,0,0,0,0,0,0,0,14,0,3,10,0,1,0,2,0,0,0
"CC1=C(C(=CC=C1)C(=O)O)N(C(C)C(=O)O)C(=O)COC",295.29,104,410,1.1,21,2,6,6,295.106,295.106,0,1,0,1,0,1,0,0,0,0,14,0,0,17,0,1,0,6,0,0,0
"C1=CC(=CC=C1CCC(=O)O)Cl",184.62,37.3,151,2.1,12,1,2,3,184.029,184.029,0,1,0,0,0,0,0,0,0,0,9,1,0,9,0,0,0,2,0,0,0
"CN1CC[C@@]23C=CC(=O)C[C@@H]2OC4=C(C=CC(=C34)C1)OC",285.34,38.8,477,1.7,21,0,4,1,285.136,285.136,0,1,0,2,2,0,0,0,0,0,17,0,0,19,0,1,0,3,0,0,0
"CC1=C(C(=C(C(=C1F)F)CO)F)F",194.13,20.2,162,1.8,13,1,5,1,194.035,194.035,0,1,0,0,0,0,0,0,0,0,8,0,4,6,0,0,0,1,0,0,0
"CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=CC(=N2)C3=CNC4=CC=CC=C43)OC",485.6,98.4,722,3.8,36,3,7,10,485.254,485.254,0,1,0,0,0,0,0,0,0,0,27,0,0,31,0,7,0,2,0,0,0
"CO[C@H]1CNCC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl",313.78,85.6,358,0.8,21,3,5,4,313.119,313.119,0,1,0,2,2,0,0,0,0,0,14,1,0,20,0,3,0,3,0,0,0
"CC(C)C(CCCN)(C#N)C1=CC(=C(C=C1)OC)OC",276.37,68.3,337,0.9,20,1,4,7,276.184,276.184,0,1,0,1,0,1,0,0,0,0,16,0,0,24,0,2,0,2,0,0,0
"C[C@]1(CC[C@@H](O1)C(C)(C)O)[C@H]2CC[C@@]3([C@@H]2[C@@H](C[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)O)C",476.7,69.9,823,5.9,34,3,4,2,476.387,476.387,0,1,0,11,11,0,0,0,0,0,30,0,0,52,0,0,0,4,0,0,0
"COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)O)O",302.32,68.2,359,3.4,22,2,5,5,302.115,302.115,0,1,0,0,0,0,1,1,0,0,17,0,0,18,0,0,0,5,0,0,0
"CC[C@@H](C(=O)O)N1CCCC1=O",171.19,57.6,202,0.3,12,1,3,3,171.09,171.09,0,1,0,1,1,0,0,0,0,0,8,0,0,13,0,1,0,3,0,0,0
"C1=CC=C(C=C1)C2=NNC(=CC2=O)Cl",206.63,41.5,303,2.4,14,1,3,1,206.025,206.025,0,1,0,0,0,0,0,0,0,0,10,1,0,7,0,2,0,1,0,0,0
"CN1C(=C(C(=N1)C2=CC(=C(C=C2F)Cl)OCC(=O)O)Cl)OC(F)F",385.12,73.6,451,4.1,24,1,8,6,383.989,383.989,0,1,0,0,0,0,0,0,0,0,13,2,3,9,0,2,0,4,0,0,0
"C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O",447.17,229,662,-3.8,27,5,14,9,447.011,447.011,0,1,0,1,1,0,0,0,0,0,9,0,0,16,0,5,0,10,3,0,0
"CC1=C(C(=CC=C1)C)NC(=O)CO",179.22,49.3,172,0.7,13,2,2,2,179.095,179.095,0,1,0,0,0,0,0,0,0,0,10,0,0,13,0,1,0,2,0,0,0
"CCCCCCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O",296.32,112,352,5.7,21,1,5,6,296.137,296.137,0,1,0,1,0,1,0,0,0,0,14,0,0,20,0,2,0,5,0,0,0
"CCS(=O)(=O)C1=C(N=CC=C1)NC2=NC(=CC(=N2)OC)OC",324.36,112,430,2.1,22,1,8,6,324.089,324.089,0,1,0,0,0,0,0,0,0,0,13,0,0,16,0,4,0,4,0,1,0
"CCCOCC(=O)NC1=C(C=C(C=C1)Cl)C(F)(F)F",295.68,38.3,299,2.8,19,1,5,5,295.059,295.059,0,1,0,0,0,0,0,0,0,0,12,1,3,13,0,1,0,2,0,0,0
"C1=CC(=C(C(=C1)N)C(=O)O)C(=O)O",181.15,101,228,0.8,13,3,5,2,181.038,181.038,0,1,0,0,0,0,0,0,0,0,8,0,0,7,0,1,0,4,0,0,0
"CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCNCC3)NC4=NC=CC(=N4)C5=CN=CC=C5",479.6,95.1,679,3,36,3,7,7,479.243,479.243,0,1,0,0,0,0,0,0,0,0,28,0,0,29,0,7,0,1,0,0,0
"CS(=O)C1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl",375.7,74.2,431,4.4,22,1,4,3,373.945,373.945,0,1,0,1,0,1,0,0,0,0,14,3,0,9,0,2,0,2,0,1,0
"CS(=O)(=O)C1=CC(=C(C=C1)C(=O)O)N",215.23,106,319,1.3,14,2,5,2,215.025,215.025,0,1,0,0,0,0,0,0,0,0,8,0,0,9,0,1,0,4,0,1,0
"CC1=CC(=O)NC2=C1NC(=O)C3=C(N2C4CC4)N=CC=C3",282.3,74.3,576,0.5,21,2,4,1,282.112,282.112,0,1,0,0,0,0,0,0,0,0,15,0,0,14,0,4,0,2,0,0,0
"C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CN",291.3,85.1,409,-0.4,21,1,5,3,291.122,291.122,0,1,0,1,1,0,0,0,0,0,14,0,0,17,0,3,0,4,0,0,0
"C1C[C@H](CNC1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N",386.4,90.9,521,3.1,29,2,6,4,386.186,386.186,0,1,0,1,1,0,0,0,0,0,22,0,0,22,0,6,0,1,0,0,0
"CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2O)C3=CC=CC=C3",330.4,89.1,587,1.7,23,1,5,3,330.056,330.056,0,1,0,1,0,1,0,0,0,0,17,0,0,14,0,0,0,5,0,1,0
"C1=CC(=CC=C1C(=N)N)O",136.15,70.1,128,0.4,10,3,2,1,136.064,136.064,0,1,0,0,0,0,0,0,0,0,7,0,0,8,0,2,0,1,0,0,0
"CCOC1=CC2=C(C=C1)NC(CC2C)(C)C",219.32,21.3,239,3.6,16,1,2,2,219.162,219.162,0,1,0,1,0,1,0,0,0,0,14,0,0,21,0,1,0,1,0,0,0
"CN1C=C(C(=N1)C(F)(F)F)C(=O)N",193.13,60.9,218,0,13,1,5,1,193.046,193.046,0,1,0,0,0,0,0,0,0,0,6,0,3,6,0,3,0,1,0,0,0
"C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)OC3=CC(=NC=C3)C(=O)N",450.8,106,631,3.7,31,3,7,5,450.071,450.071,0,1,0,0,0,0,0,0,0,0,20,1,3,14,0,4,0,3,0,0,0
